Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,S. Koch,SønderjyskE,SUB,2705478.8511871425,2705478.8511871425,2527187.508684386,152335.9021243677,41044,B 93 vs SønderjyskE,2023-10-27
Player,S. Kroner,B 93,SUB,2620500.3447882277,2620500.3447882277,2325120.8375583575,168641.74637323705,14938,B 93 vs SønderjyskE,2023-10-27
Player,O. Hyseni,SønderjyskE,SUB,1825141.34187788,1825141.34187788,1575146.422403505,137817.0149310598,18154,B 93 vs SønderjyskE,2023-10-27
Player,R. Minerba,B 93,SUB,895132.8659802328,895132.8659802328,654112.8664982257,239902.16877718372,14938,B 93 vs SønderjyskE,2023-10-27
Player,A. Oggesen,SønderjyskE,SUB,838962.3064084445,838962.3064084445,788558.3715529634,20469.27512926721,9470,B 93 vs SønderjyskE,2023-10-27
Team,None,SønderjyskE,None,nan,nan,2452.6947150820147,325.2266358440797,None,B 93 vs SønderjyskE,2023-10-27
Team,None,B 93,None,nan,nan,2000.8656635474847,307.703770812225,None,B 93 vs SønderjyskE,2023-10-27
Player,J. Fischer,Hobro,GK,165061192.73257187,165061192.73257187,74943255.1020883,77202881.17454402,142749,Hobro vs HB Køge,2023-10-27
Player,S. John,HB Køge,GK,149910283.57935008,149910283.57935008,77301210.37669101,64956233.42476903,142749,Hobro vs HB Køge,2023-10-27
Player,D. Bayrak,HB Køge,RB,52073833.73469597,52073833.73469597,45081030.88960773,2914708.1878321297,142749,Hobro vs HB Køge,2023-10-27
Player,L. Klitten,Hobro,LWB,50718439.50444378,50718439.50444378,43412578.700592116,2064816.3622685522,142749,Hobro vs HB Køge,2023-10-27
Player,C. Jorgensen,HB Køge,LB,47701688.19425629,47701688.19425629,40828189.665248714,3561862.5113297543,142749,Hobro vs HB Køge,2023-10-27
Player,E. Sogaard,Hobro,RCB,46495517.92527513,46495517.92527513,40108896.59538952,2339726.5506610987,142749,Hobro vs HB Køge,2023-10-27
Player,M. Gudmann,HB Køge,RCB,45544781.868143596,45544781.868143596,37224280.62498974,5658566.965898583,142749,Hobro vs HB Køge,2023-10-27
Player,F. Dietz,Hobro,LCB,43192977.633848414,43192977.633848414,35611669.37228363,3907166.381173642,142749,Hobro vs HB Køge,2023-10-27
Player,N. Cavnic,HB Køge,LCB,42037825.93930809,42037825.93930809,35235146.37157935,3721891.2695406256,142749,Hobro vs HB Køge,2023-10-27
Player,O. Klitten,Hobro,RWB,41817516.959929205,41817516.959929205,35091890.89664657,2283280.8898572456,142749,Hobro vs HB Køge,2023-10-27
Player,S. Jakobsen,Hobro,CB,37302130.41899391,37302130.41899391,33285304.493477985,3224107.131546798,142749,Hobro vs HB Køge,2023-10-27
Player,Y. Dhaflaoui,HB Køge,CF,35305048.23852481,35305048.23852481,33384168.927595936,886336.4412971019,142749,Hobro vs HB Køge,2023-10-27
Player,C. Jensen,HB Køge,LW,20483094.83781642,20483094.83781642,18695561.60068228,701794.7734473108,103038,Hobro vs HB Køge,2023-10-27
Player,M. Freundlich,Hobro,CM,19444730.972190924,19444730.972190924,18725213.814853646,343532.8952077623,142749,Hobro vs HB Køge,2023-10-27
Player,F. Mortensen,Hobro,RCM,18388531.703436747,18388531.703436747,16908394.602920517,885071.0798198384,142749,Hobro vs HB Køge,2023-10-27
Player,Mathias Kristensen,Hobro,LF,16936820.728064205,16936820.728064205,14816257.023353182,985263.1788871726,114565,Hobro vs HB Køge,2023-10-27
Player,M. Brajanac,Hobro,RF,16539656.228898557,16539656.228898557,13837097.832701221,1988879.427594146,142749,Hobro vs HB Køge,2023-10-27
Player,V. Rasmussen,Hobro,LCM,14424904.592905309,14424904.592905309,12930496.323328217,559878.0824906555,114776,Hobro vs HB Køge,2023-10-27
Player,W. Madsen,HB Køge,RCM,13982998.741342679,13982998.741342679,12148788.203551084,1321466.155991268,142749,Hobro vs HB Køge,2023-10-27
Player,E. Semovski,HB Køge,RW,13539668.40810853,13539668.40810853,12074481.274289709,1118076.7390079931,142749,Hobro vs HB Køge,2023-10-27
Player,N. Jakobsen,HB Køge,SUB,10737554.904000146,10737554.904000146,9188936.535024066,397434.393041869,39711,Hobro vs HB Køge,2023-10-27
Player,L. Schmidt,HB Køge,LCM,10286980.022053875,10286980.022053875,9691766.588964263,314002.3925758352,103174,Hobro vs HB Køge,2023-10-27
Player,J. Seehusen,HB Køge,CDM,9296021.291441742,9296021.291441742,8841930.752440259,385604.7158049081,92750,Hobro vs HB Køge,2023-10-27
Player,S. Hald,HB Køge,SUB,5034705.431661719,5034705.431661719,4252357.424272715,569993.6970736608,49999,Hobro vs HB Køge,2023-10-27
Player,I. Dorgu,HB Køge,SUB,4038411.4760235427,4038411.4760235427,3535338.084962416,411352.476261361,39575,Hobro vs HB Køge,2023-10-27
Player,A. Yoda,Hobro,SUB,3410935.2253307234,3410935.2253307234,3348209.130251912,37744.41021999518,27973,Hobro vs HB Køge,2023-10-27
Player,L. Skjellerup,Hobro,SUB,3402125.6703479285,3402125.6703479285,3001301.0512854457,279479.55904927826,28184,Hobro vs HB Køge,2023-10-27
Team,None,Hobro,None,nan,nan,2423.9789066063954,333.3295991088249,None,Hobro vs HB Køge,2023-10-27
Team,None,HB Køge,None,nan,nan,2434.2250195790275,302.10341786018625,None,Hobro vs HB Køge,2023-10-27
Player,C. Petersen,Kolding,GK,214691192.09561583,214691192.09561583,123499022.70561191,79166172.53673428,153573,Kolding vs AaB,2023-10-28
Player,J. Posavec,AaB,GK,146373603.96713716,146373603.96713716,65455564.3222127,69391432.96282561,153573,Kolding vs AaB,2023-10-28
Player,P. Tjornelund,Kolding,CB,66583582.910283156,66583582.910283156,60041613.24801413,4130074.1158813634,153573,Kolding vs AaB,2023-10-28
Player,A. Norager,Kolding,LWB,54662376.34743094,54662376.34743094,48753166.08020998,2038607.2398365792,153573,Kolding vs AaB,2023-10-28
Player,K. Jorgensen,AaB,RWB,46122299.603358254,46122299.603358254,36837833.62848208,4320918.229372892,153573,Kolding vs AaB,2023-10-28
Player,C. Vestergaard,Kolding,RCB,42979953.848600775,42979953.848600775,38063377.60789691,2379634.422530477,153573,Kolding vs AaB,2023-10-28
Player,Diego Caballo,AaB,LWB,41792992.06661609,41792992.06661609,33342878.901816882,3385934.1350330394,137131,Kolding vs AaB,2023-10-28
Player,L. Kramer,AaB,RCB,37533260.65352688,37533260.65352688,32141432.9082556,3135864.4739568527,153573,Kolding vs AaB,2023-10-28
Player,D. Wilkins,Kolding,RWB,35709788.831601895,35709788.831601895,30097560.174626894,2009580.761483647,119951,Kolding vs AaB,2023-10-28
Player,S. Otoa,AaB,LCB,35284929.365848,35284929.365848,30236954.306374997,3089403.3402286824,135684,Kolding vs AaB,2023-10-28
Player,J. Kiilerich,Kolding,LCB,27597393.877375457,27597393.877375457,24041503.042400397,1886142.4237464715,108322,Kolding vs AaB,2023-10-28
Player,Pedro Ferreira,AaB,RDM,25366660.256735206,25366660.256735206,23452375.322412085,1507554.2551746503,153573,Kolding vs AaB,2023-10-28
Player,R. Thelander,AaB,CB,25222572.555616714,25222572.555616714,21436028.162716933,2845809.126624651,153573,Kolding vs AaB,2023-10-28
Player,A. Beck,Kolding,RCM,22602765.644817315,22602765.644817315,19773640.360816862,1568229.5706211142,108141,Kolding vs AaB,2023-10-28
Player,M. Vestergard,Kolding,CM,19248485.624093752,19248485.624093752,17050070.409172572,707082.3735259005,153573,Kolding vs AaB,2023-10-28
Player,N. Helenius,AaB,ST,18613168.659474183,18613168.659474183,15359935.342397615,2236824.5134560005,153573,Kolding vs AaB,2023-10-28
Player,P. Ngongo,Kolding,RF,18015170.339736473,18015170.339736473,13512891.916254979,2895270.713337667,153573,Kolding vs AaB,2023-10-28
Player,M. Widell,AaB,LAM,17895300.699419446,17895300.699419446,15724139.936431674,1113203.8581440637,123749,Kolding vs AaB,2023-10-28
Player,Y. Bakiz,AaB,RAM,15998680.270760786,15998680.270760786,13143358.016080346,1329758.8572659346,135684,Kolding vs AaB,2023-10-28
Player,J. Vetter,Kolding,SUB,15639713.345710339,15639713.345710339,13890469.552298134,885902.8602433715,45251,Kolding vs AaB,2023-10-28
Player,M. Hojholt,AaB,LDM,14983668.35639031,14983668.35639031,13131906.84388142,1449646.20176983,153573,Kolding vs AaB,2023-10-28
Player,S. Sommer,Kolding,LCM,12708169.403900858,12708169.403900858,11542936.948717644,492428.43593966746,93999,Kolding vs AaB,2023-10-28
Player,M. Kristensen,Kolding,LF,12346984.193355756,12346984.193355756,10021875.640451105,1638717.8487732292,108322,Kolding vs AaB,2023-10-28
Player,M. Jespersen,Kolding,SUB,9980323.85069944,9980323.85069944,8599955.801388824,646871.583537304,45432,Kolding vs AaB,2023-10-28
Player,C. Kudsk,Kolding,SUB,8835819.810899349,8835819.810899349,8088231.725659637,491405.0703985831,59574,Kolding vs AaB,2023-10-28
Player,T. Mikkelsen,Kolding,SUB,6941052.716895545,6941052.716895545,4483317.042075517,1211508.249740823,45251,Kolding vs AaB,2023-10-28
Player,I. Tannander,Kolding,SUB,5709458.7254025,5709458.7254025,4766469.881576155,366664.6418161686,33622,Kolding vs AaB,2023-10-28
Player,T. Prica,AaB,SUB,4032400.896314863,4032400.896314863,3498327.6960776956,210584.92998266013,29824,Kolding vs AaB,2023-10-28
Player,J. Ahlmann,AaB,SUB,2528071.509570397,2528071.509570397,1739949.353839776,402710.6460083251,16442,Kolding vs AaB,2023-10-28
Player,R. Odada,AaB,SUB,2070709.3601557447,2070709.3601557447,1441756.9641325178,383792.25273907295,17889,Kolding vs AaB,2023-10-28
Player,O. Ross,AaB,SUB,1957469.4655354838,1957469.4655354838,1546946.409354106,179147.86081711503,17889,Kolding vs AaB,2023-10-28
Team,None,Kolding,None,nan,nan,2840.51299471358,330.4279930517078,None,Kolding vs AaB,2023-10-28
Team,None,AaB,None,nan,nan,2008.7475540260966,305.02554108502255,None,Kolding vs AaB,2023-10-28
Player,F. Mehder,Fredericia,GK,195272585.26374933,195272585.26374933,97686312.3268932,82929514.23685803,146846,Helsingør vs Fredericia,2023-10-28
Player,F. Ibsen,Helsingør,GK,139192276.7337554,139192276.7337554,56318038.376484066,70885042.29817212,146846,Helsingør vs Fredericia,2023-10-28
Player,M. Fischer,Fredericia,RB,64795229.20363231,64795229.20363231,59948433.68918428,2017318.3885451,146846,Helsingør vs Fredericia,2023-10-28
Player,J. Juelsgard,Fredericia,LCB,44245557.16275074,44245557.16275074,38523539.638811685,2826531.277890631,117524,Helsingør vs Fredericia,2023-10-28
Player,M. Wohlgemuth,Fredericia,RCB,43592014.993993275,43592014.993993275,39669471.864665024,2647401.4506728654,146846,Helsingør vs Fredericia,2023-10-28
Player,M. Knudsen,Helsingør,RWB,41649742.20424419,41649742.20424419,34792774.907446444,2670717.0054389457,146846,Helsingør vs Fredericia,2023-10-28
Player,N. Ritter,Fredericia,LB,39007888.212877706,39007888.212877706,36526221.66198911,689992.076247252,108249,Helsingør vs Fredericia,2023-10-28
Player,K. Enghardt,Helsingør,RCB,38816291.980946675,38816291.980946675,32290276.003966033,3649859.643538278,132680,Helsingør vs Fredericia,2023-10-28
Player,J. Vadstrup,Helsingør,LCB,38780004.40498218,38780004.40498218,31282436.309801485,4166630.050191435,146846,Helsingør vs Fredericia,2023-10-28
Player,M. Brems,Helsingør,LWB,37101255.01917443,37101255.01917443,31220011.23746935,2579830.6816470656,95343,Helsingør vs Fredericia,2023-10-28
Player,F. Christensen,Helsingør,SUB,17235299.009572655,30429067.714409314,27922394.56876827,946334.4046230053,171785,Helsingør vs Fredericia,2023-10-28
Player,F. Christensen,Helsingør,CF,13193768.70483718,30429067.714409314,27922394.56876827,946334.4046230053,171785,Helsingør vs Fredericia,2023-10-28
Player,N. Rojkjaer,Fredericia,LDM,29805082.30046789,29805082.30046789,26766985.262796666,1223800.2021980053,146846,Helsingør vs Fredericia,2023-10-28
Player,T. Bach,Fredericia,LW,24873427.97499529,24873427.97499529,21501949.46179615,1270832.5269051713,146846,Helsingør vs Fredericia,2023-10-28
Player,F. Helstrup,Helsingør,CB,24188954.84866785,24188954.84866785,19852341.4780842,3408766.1717534354,146846,Helsingør vs Fredericia,2023-10-28
Player,O. Drost,Helsingør,LW,22058602.637190226,22058602.637190226,21115290.502098013,385526.1550956034,113786,Helsingør vs Fredericia,2023-10-28
Player,J. Olivero,Helsingør,SUB,21091933.443357684,21091933.443357684,17421679.231397543,1714595.3813299083,51503,Helsingør vs Fredericia,2023-10-28
Player,M. Etim,Helsingør,RW,14524043.286714721,14524043.286714721,13131451.32649,616850.0552627593,95390,Helsingør vs Fredericia,2023-10-28
Player,E. Simonsen,Fredericia,CAM,14464587.184824156,14464587.184824156,13327157.816995287,691848.1808929294,146846,Helsingør vs Fredericia,2023-10-28
Player,R. Marcus,Helsingør,LCM,13370864.174369724,13370864.174369724,12527040.967756493,697645.7319380011,146846,Helsingør vs Fredericia,2023-10-28
Player,M. Christensen,Helsingør,RCM,12389288.79121169,12389288.79121169,11593079.449518085,526203.1436125482,146846,Helsingør vs Fredericia,2023-10-28
Player,G. Marcussen,Fredericia,RW,10814183.018926483,10814183.018926483,10148663.369155388,385982.0578695864,71184,Helsingør vs Fredericia,2023-10-28
Player,L. Hetemi,Fredericia,RDM,10760025.464843163,10760025.464843163,10635247.496523516,93777.88350252394,95906,Helsingør vs Fredericia,2023-10-28
Player,A. Jakobsen,Fredericia,SUB,9663915.914038988,9663915.914038988,7724104.471202878,1184905.919753412,75660,Helsingør vs Fredericia,2023-10-28
Player,E. Dall,Fredericia,ST,9255234.208223341,9255234.208223341,8319564.655004339,661158.0240294945,71186,Helsingør vs Fredericia,2023-10-28
Player,S. Berger,Fredericia,SUB,8270238.654190556,8270238.654190556,7470815.933710522,207399.15150455083,50940,Helsingør vs Fredericia,2023-10-28
Player,S. Baekgard,Fredericia,SUB,8238954.61184028,8238954.61184028,8025455.720439552,139894.65397224712,75662,Helsingør vs Fredericia,2023-10-28
Player,J. Johansson,Helsingør,SUB,6734905.245062034,6734905.245062034,6239668.341947799,279059.9251785484,51456,Helsingør vs Fredericia,2023-10-28
Player,P. Egelund,Fredericia,SUB,4809139.890119368,4809139.890119368,4054306.045627279,319928.6206483457,29322,Helsingør vs Fredericia,2023-10-28
Player,N. Bagger,Helsingør,SUB,3276024.1176544325,3276024.1176544325,2368235.962384521,358982.0154810307,14166,Helsingør vs Fredericia,2023-10-28
Player,E. Wass,Helsingør,SUB,3111837.4917722666,3111837.4917722666,2868532.513429413,150307.57077433003,33060,Helsingør vs Fredericia,2023-10-28
Player,J. Schoop,Helsingør,SUB,1325526.574528628,1325526.574528628,1252664.8489454878,42187.876059448914,13658,Helsingør vs Fredericia,2023-10-28
Team,None,Fredericia,None,nan,nan,2764.8313890877253,330.2545704023754,None,Helsingør vs Fredericia,2023-10-28
Team,None,Helsingør,None,nan,nan,2087.354883884056,310.74993140524447,None,Helsingør vs Fredericia,2023-10-28
Player,M. Bundgaard,Vendsyssel,GK,170228892.70964304,170228892.70964304,84516554.03272611,72423916.99717955,148891,Næstved vs Vendsyssel,2023-10-29
Player,N. Dannevang,Næstved,GK,167285969.15642983,167285969.15642983,86023901.32635008,70705237.87415934,148891,Næstved vs Vendsyssel,2023-10-29
Player,M. Host,Næstved,LB,65059123.24877219,65059123.24877219,56155972.76042847,4238368.957619407,148891,Næstved vs Vendsyssel,2023-10-29
Player,R. Frantsen,Vendsyssel,RB,49797243.2764714,49797243.2764714,44305176.06221745,3209131.2483338676,126094,Næstved vs Vendsyssel,2023-10-29
Player,A. Njai,Næstved,RB,48368085.981102854,48368085.981102854,41014263.25106772,2872519.9587130174,148891,Næstved vs Vendsyssel,2023-10-29
Player,M. Hannesbo,Vendsyssel,LB,44144915.303315274,44144915.303315274,38504304.48420413,2993941.197118694,148891,Næstved vs Vendsyssel,2023-10-29
Player,E. Nielsen,Vendsyssel,LCB,37377965.41080167,37377965.41080167,33665433.65888242,2508035.2885097936,148891,Næstved vs Vendsyssel,2023-10-29
Player,F. Christensen,Næstved,RW,36349943.464893885,36349943.464893885,31096964.294761747,2371755.577781998,132814,Næstved vs Vendsyssel,2023-10-29
Player,L. Bust,Næstved,LCB,35979536.35894757,35979536.35894757,29716676.923222814,4361788.113973839,148891,Næstved vs Vendsyssel,2023-10-29
Player,J. Christiansen,Næstved,RCB,34765110.76198941,34765110.76198941,28544311.028008685,4171230.773771509,148891,Næstved vs Vendsyssel,2023-10-29
Player,M. Greve,Vendsyssel,RCB,31250380.759991925,31250380.759991925,27683329.928044,2582145.7549248547,148891,Næstved vs Vendsyssel,2023-10-29
Player,L. Jensen,Vendsyssel,RW,26835381.692216754,26835381.692216754,22364710.80736228,2178003.7285401113,94289,Næstved vs Vendsyssel,2023-10-29
Player,M. Haarup,Vendsyssel,SUB,21126920.166666023,21126920.166666023,18060755.648245215,1538887.2855093116,55357,Næstved vs Vendsyssel,2023-10-29
Player,M. Kongstedt,Næstved,CAM,20394008.777431566,20394008.777431566,18772911.092027545,863098.1965696492,148891,Næstved vs Vendsyssel,2023-10-29
Player,M. Carlson,Næstved,LDM,19805632.469556715,19805632.469556715,18711489.317492846,476988.010644452,148891,Næstved vs Vendsyssel,2023-10-29
Player,O. Buch,Vendsyssel,LW,19026489.151448764,19026489.151448764,15470706.740174038,1475664.2691750373,93534,Næstved vs Vendsyssel,2023-10-29
Player,C. Lange,Vendsyssel,CDM,18445256.96412986,18445256.96412986,16334999.245926155,891609.3614208433,148891,Næstved vs Vendsyssel,2023-10-29
Player,C. Enemark,Næstved,RDM,17090503.845914725,17090503.845914725,15877345.636052577,843469.416789314,148891,Næstved vs Vendsyssel,2023-10-29
Player,O. Ohlenschlaeger,Vendsyssel,RCM,16594790.213863172,16594790.213863172,14882904.811118018,737716.0273957074,125918,Næstved vs Vendsyssel,2023-10-29
Player,M. Ladefoged,Næstved,ST,16046134.094440022,16046134.094440022,14481047.731892237,1109249.9489134015,132650,Næstved vs Vendsyssel,2023-10-29
Player,S. Dhaflaoui,Næstved,LW,14516085.90899705,14516085.90899705,12774569.553025741,549570.1482472102,98262,Næstved vs Vendsyssel,2023-10-29
Player,A. Simon Okosun,Vendsyssel,LCM,12749085.537294619,12749085.537294619,11761857.078475973,758478.1388446002,148891,Næstved vs Vendsyssel,2023-10-29
Player,L. Steffensen,Vendsyssel,CF,11283769.822819054,11283769.822819054,8810601.10635799,1679953.7085007844,108669,Næstved vs Vendsyssel,2023-10-29
Player,K. Lunding,Vendsyssel,SUB,10191849.759702375,10191849.759702375,8991482.93811702,456333.876951335,54602,Næstved vs Vendsyssel,2023-10-29
Player,J. Madsen,Næstved,SUB,9689510.510924611,9689510.510924611,8355082.744424176,670237.274117829,50629,Næstved vs Vendsyssel,2023-10-29
Player,Z. Dalugge,Vendsyssel,SUB,4961192.8418162735,4961192.8418162735,4072909.512601765,442084.0201213146,40222,Næstved vs Vendsyssel,2023-10-29
Player,B. Smales-Braithwaite,Vendsyssel,SUB,3942210.4618458156,3942210.4618458156,3417658.529839922,134091.49757532706,14498,Næstved vs Vendsyssel,2023-10-29
Player,M. Jakobsen,Vendsyssel,SUB,2398954.433541042,2398954.433541042,2253572.9711323516,73130.24744776571,22797,Næstved vs Vendsyssel,2023-10-29
