type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,date,home_team,away_team
ballPossession,53.5,46.5,NaN,15,31-45,61.3,38.7,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,53.5,46.5,NaN,15,46-60,35.2,64.8,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,53.5,46.5,NaN,15,61-75,55.7,44.3,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,53.5,46.5,NaN,15,76-90,45.7,54.3,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,53.5,46.5,NaN,45,0-45,60.6,39.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,53.5,46.5,NaN,45,46-90,43.4,56.6,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,0-5,44.0,56.0,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,6-10,70.0,30.0,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,11-15,55.1,44.9,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,16-20,30.0,70.0,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,21-25,39.3,60.7,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,26-30,64.9,35.1,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,31-35,63.0,37.0,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,36-40,34.9,65.1,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,41-45,41.1,58.9,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,46-50,62.5,37.5,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,51-55,42.2,57.8,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,56-60,64.6,35.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,61-65,33.3,66.7,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,66-70,42.9,57.1,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,71-75,40.7,59.3,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,76-80,20.6,79.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,81-85,36.7,63.3,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,5,86-90,48.1,51.9,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,0-15,55.4,44.6,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,16-30,46.4,53.6,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,31-45,45.7,54.3,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,46-60,57.6,42.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,61-75,38.6,61.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,15,76-90,37.1,62.9,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,45,0-45,49.6,50.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorial,48.4,51.6,NaN,45,46-90,46.6,53.4,NaN,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,0-5,29.3,24.0,46.7,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,6-10,11.7,33.3,55.0,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,11-15,26.1,20.3,53.6,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,16-20,37.5,15.0,47.5,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,21-25,48.2,26.8,25.0,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,26-30,22.8,28.1,49.1,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,31-35,13.0,33.3,53.7,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,36-40,30.2,11.1,58.7,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,41-45,41.1,21.4,37.5,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,46-50,23.6,31.9,44.5,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,51-55,42.2,26.7,31.1,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,56-60,18.8,41.7,39.5,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,61-65,45.5,12.1,42.4,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,66-70,32.1,32.1,35.8,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,71-75,44.4,14.8,40.8,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,76-80,41.2,11.8,47.0,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,81-85,40.0,16.7,43.3,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,5,86-90,34.6,34.6,30.8,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,0-15,23.0,25.5,51.5,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,16-30,35.9,24.2,39.9,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,31-45,28.3,21.4,50.3,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,46-60,27.3,33.3,39.4,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,61-75,40.9,19.3,39.8,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,15,76-90,37.9,23.3,38.8,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,45,0-45,28.5,23.8,47.7,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
territorialThird,30.7,25.0,44.3,45,46-90,33.9,26.8,39.3,Vendsyssel vs Hillerød,a3netsad8ijzedu07lcml93bo,2024-02-23,Vendsyssel,Hillerød
ballPossession,62.0,38.0,NaN,5,0-5,65.4,34.6,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,6-10,53.8,46.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,11-15,63.1,36.9,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,16-20,62.7,37.3,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,21-25,41.8,58.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,26-30,61.2,38.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,31-35,80.0,20.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,36-40,73.9,26.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,41-45,78.9,21.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,46-50,78.2,21.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,51-55,64.1,35.9,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,56-60,80.5,19.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,61-65,69.2,30.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,66-70,63.9,36.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,71-75,33.3,66.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,76-80,52.9,47.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,81-85,45.0,55.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,5,86-90,50.6,49.4,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,0-15,61.5,38.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,16-30,54.8,45.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,31-45,77.3,22.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,46-60,74.8,25.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,61-75,52.9,47.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,15,76-90,50.0,50.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,45,0-45,63.5,36.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,62.0,38.0,NaN,45,46-90,60.2,39.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,0-5,48.1,51.9,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,6-10,69.2,30.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,11-15,36.9,63.1,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,16-20,76.5,23.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,21-25,67.3,32.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,26-30,53.1,46.9,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,31-35,51.4,48.6,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,36-40,84.8,15.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,41-45,39.5,60.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,46-50,74.5,25.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,51-55,25.6,74.4,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,56-60,73.2,26.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,61-65,42.3,57.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,66-70,75.0,25.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,71-75,50.0,50.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,76-80,35.3,64.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,81-85,40.0,60.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,5,86-90,54.3,45.7,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,0-15,48.7,51.3,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,16-30,65.8,34.2,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,31-45,60.5,39.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,46-60,60.0,40.0,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,61-75,56.7,43.3,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,15,76-90,49.2,50.8,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,45,0-45,58.1,41.9,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorial,56.9,43.1,NaN,45,46-90,55.5,44.5,NaN,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,0-5,32.7,13.5,53.8,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,6-10,23.1,51.3,25.6,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,11-15,27.7,13.8,58.5,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,16-20,7.8,51.0,41.2,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,21-25,23.6,49.1,27.3,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,26-30,26.5,38.8,34.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,31-35,20.0,40.0,40.0,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,36-40,13.0,54.3,32.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,41-45,39.5,18.4,42.1,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,46-50,16.4,34.5,49.1,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,51-55,33.3,7.7,59.0,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,56-60,2.4,34.1,63.5,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,61-65,30.8,11.5,57.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,66-70,11.1,58.3,30.6,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,71-75,16.7,28.6,54.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,76-80,41.2,17.6,41.2,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,81-85,45.0,15.0,40.0,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,5,86-90,23.5,25.9,50.6,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,0-15,28.2,23.1,48.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,16-30,19.4,46.5,34.1,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,31-45,23.5,38.7,37.8,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,46-60,17.0,26.7,56.3,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,61-75,18.3,34.6,47.1,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,15,76-90,29.7,22.9,47.4,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,45,0-45,23.7,35.8,40.5,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
territorialThird,22.7,32.1,45.2,45,46-90,21.6,27.7,50.7,AaB vs SønderjyskE,a2w5t25ri2qscltckzrv45kb8,2024-02-24,AaB,SønderjyskE
ballPossession,38.5,61.5,NaN,5,0-5,42.9,57.1,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,6-10,53.7,46.3,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,11-15,31.5,68.5,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,16-20,50.9,49.1,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,21-25,32.8,67.2,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,26-30,16.1,83.9,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,31-35,34.5,65.5,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,36-40,31.4,68.6,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,41-45,27.9,72.1,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,46-50,32.9,67.1,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,51-55,44.8,55.2,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,56-60,47.9,52.1,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,61-65,50.0,50.0,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,66-70,15.0,85.0,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,71-75,72.2,27.8,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,76-80,26.1,73.9,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,81-85,77.6,22.4,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,5,86-90,44.7,55.3,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,15,0-15,41.4,58.6,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,15,16-30,30.7,69.3,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
ballPossession,38.5,61.5,NaN,15,31-45,30.4,69.6,NaN,B 93 vs Næstved,a35e0qlrgd2lpz012vj0u4650,2024-02-24,B 93,Næstved
