contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,76,77,78,79,80,81,82,89,100,102,103,108,146,147,154,214,215,230,231,233,321,322,326,327,328,374,375,458,16,19,21,23,62,65,84,85,87,120,133,153,254,324,395,396,468,469,61,75,101,121,138,274,280,281,282,323,338,391,472,473,9,60,160,216,217,353,390,114,276,136,139,83,275,67,192,71,113,28,86,66,69,68,273,300,314
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569289799,670,15,2,59,23,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,90.5,64.6,2023-07-21T18:18:31.560,2023-07-21T18:19:46,"{""id"": 4395438151, ""qualifierId"": 146, ""value"": ""98.5""}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,true,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,52.9,17.7,NaN,98.5,53.3,NaN,NaN,true,NaN,NaN,426,0.19666913151741028,0.1613,2,1,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569290959,715,16,2,63,39,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,88.0,57.9,2023-07-21T18:22:46.847,2023-07-24T11:29:52,"{""id"": 4395446065, ""qualifierId"": 103, ""value"": ""24.1""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,NaN,53.5,24.1,NaN,NaN,NaN,true,true,NaN,93.7,52.2,NaN,0.3751146197319031,0.7268,1,1,true,2023-07-21 19:22:46.025,63:38.618,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,5.9,46.6,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569291685,739,15,2,66,29,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,93.7,58.1,2023-07-21T18:25:36.950,2023-07-24T11:29:56,"{""id"": 4395449687, ""qualifierId"": 154}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,NaN,52.5,20.3,NaN,99.1,52.3,true,true,NaN,NaN,NaN,468,0.2969314754009247,0.6654,1,1,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569292031,754,15,2,67,34,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,93.2,56.3,2023-07-21T18:26:41.863,2023-07-21T18:28:08,"{""id"": 4395452201, ""qualifierId"": 102, ""value"": ""51.0""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,51.0,10.8,NaN,94.7,54.9,true,true,NaN,NaN,NaN,472,0.22447289526462555,0.4088,3,1,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569292037,755,16,2,67,35,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,95.2,51.3,2023-07-21T18:26:42.941,2023-07-24T11:29:54,"{""id"": 4395453277, ""qualifierId"": 328}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,52.9,4.4,NaN,NaN,NaN,NaN,true,NaN,94.7,60.3,NaN,0.6594533920288086,0.9589,2,2,true,2023-07-21 19:26:42.634,67:35.227,true,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,4.6,42.4,,,NaN,NaN,,,,,ATTEMPT_SAVED,519888,4042,true,754,,754,7qo398f0no6npp6xlb3121h4c,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569293575,818,15,2,72,20,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,91.7,32.8,2023-07-21T18:31:28.440,2023-07-21T18:32:39,"{""id"": 4400506139, ""qualifierId"": 23}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,46.8,1.9,NaN,93.4,35.9,true,NaN,NaN,NaN,NaN,512,0.1408371478319168,0.2304,2,2,true,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569296019,875,16,2,77,46,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,83.8,51.6,2023-07-21T18:36:54.910,2023-07-24T12:29:47,"{""id"": 4395477679, ""qualifierId"": 103, ""value"": ""4.4""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,,NaN,45.3,4.4,NaN,NaN,NaN,true,NaN,NaN,98.8,48.6,NaN,0.09512881934642792,0.5168,1,3,true,2023-07-21 19:36:53.068,77:45.661,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,1.1,51.8,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,873,true,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569298645,919,15,2,82,53,B. Alkhoudari,6orujbbswf771s9rv0dcd8kd0,1,84.6,71.7,2023-07-21T18:42:00.617,2023-07-21T18:43:18,"{""id"": 4395490967, ""qualifierId"": 215}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,51.7,19,NaN,88.4,66.8,NaN,NaN,true,98.4,52.3,554,0.022058557718992233,NaN,2,2,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569302179,1005,13,2,89,55,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,83.7,80.5,2023-07-21T18:49:02.534,2023-07-21T18:50:15,"{""id"": 4395509939, ""qualifierId"": 458}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Left,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,23.5,41.7,true,NaN,NaN,NaN,NaN,true,95.4,57.9,NaN,0.006356893107295036,NaN,2,2,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,true,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671157125,26,15,1,1,8,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,93.7,69.2,2024-04-12T16:30:47.990,2024-04-12T17:21:01,"{""id"": 4941902615, ""qualifierId"": 56, ""value"": ""Center""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,50.2,19,NaN,94.9,65.7,NaN,NaN,true,98.5,53.4,17,0.03016667068004608,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671157209,30,15,1,1,18,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,75.2,31.4,2024-04-12T16:30:56.122,2024-04-12T17:31:15,"{""id"": 4941903569, ""qualifierId"": 102, ""value"": ""51.8""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,51.8,7.6,NaN,96.5,46.8,NaN,NaN,true,NaN,NaN,20,0.01223506685346365,0.0702,3,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671159339,85,15,1,5,56,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,86.6,26.4,2024-04-12T16:35:34.163,2024-04-15T12:33:18,"{""id"": 4941915641, ""qualifierId"": 102, ""value"": ""49.0""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,NaN,true,true,,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,49.0,3.8,NaN,97.3,44.0,NaN,NaN,true,NaN,NaN,48,0.03231244534254074,0.0364,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671161125,92,13,1,9,3,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,76.5,67.3,2024-04-12T16:38:42.520,2024-04-12T16:39:55,"{""id"": 4941924909, ""qualifierId"": 22}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,29.6,11.1,NaN,NaN,NaN,NaN,NaN,true,97.8,51.8,NaN,0.014776436612010002,NaN,2,2,true,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671162957,111,15,1,12,32,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,81.6,72.0,2024-04-12T16:42:10.889,2024-04-15T12:33:20,"{""id"": 4941935197, ""qualifierId"": 56, ""value"": ""Center""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,52.0,22.2,NaN,98.2,51.6,NaN,NaN,true,NaN,NaN,136,0.02296704240143299,0.0791,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671163307,115,14,1,13,0,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,86.7,38.2,2024-04-12T16:42:38.667,2024-04-12T16:43:51,"{""id"": 4941936901, ""qualifierId"": 327, ""value"": ""2""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,55.2,0.6,NaN,NaN,NaN,true,NaN,true,92.8,43.9,NaN,0.0663696750998497,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671164979,158,15,1,15,30,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,76.3,32.3,2024-04-12T16:45:08.476,2024-04-15T12:33:14,"{""id"": 4941948249, ""qualifierId"": 322, ""value"": ""0.079""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,51.6,3.8,NaN,95.0,45.8,NaN,NaN,true,NaN,NaN,140,0.02149674855172634,0.079,2,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671165107,159,16,1,15,34,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,91.7,59.5,2024-04-12T16:45:12.276,2024-04-15T12:33:16,"{""id"": 4941946315, ""qualifierId"": 22}",NaN,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,true,NaN,true,true,,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,48.7,2.5,NaN,NaN,NaN,NaN,true,NaN,94.9,49.5,NaN,0.7193552851676941,0.4827,1,0,true,2024-04-12 17:45:11.625,15:33.523,true,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,4.0,48.6,NaN,,NaN,NaN,,NaN,NaN,,ATTEMPT_SAVED,69893,4042,true,158,NaN,158,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671167789,188,15,1,21,26,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,70.7,41.5,2024-04-12T16:51:04.490,2024-04-12T16:55:11,"{""id"": 4941963561, ""qualifierId"": 76}",NaN,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,52.8,19,NaN,74.5,43.0,NaN,NaN,true,97.5,48.7,223,0.014587060548365116,NaN,2,2,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671168151,198,13,1,21,59,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,93.0,67.7,2024-04-12T16:51:37.442,2024-04-15T12:33:13,"{""id"": 4941962909, ""qualifierId"": 29}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,Center,NaN,true,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,51.4,87.5,NaN,NaN,NaN,true,NaN,NaN,97.6,56.1,NaN,0.10756757110357285,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671167617,220,13,1,20,58,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,75.8,25.7,2024-04-12T16:50:36.713,2024-04-12T16:51:54,"{""id"": 4941960377, ""qualifierId"": 215}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,62.4,9.7,NaN,NaN,NaN,NaN,NaN,true,98.5,47.3,NaN,0.019923023879528046,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671172209,322,16,1,31,38,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,88.7,54.5,2024-04-12T17:01:16.395,2024-04-12T17:02:46,"{""id"": 4941983325, ""qualifierId"": 56, ""value"": ""Center""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.5,3.2,NaN,NaN,NaN,true,true,NaN,97.8,50.5,NaN,0.09311426430940628,0.7617,3,2,true,2024-04-12 18:01:15.660,31:37.558,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,98.2,52.3,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671172555,325,15,1,32,34,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,75.1,38.9,2024-04-12T17:02:13.860,2024-04-12T17:31:09,"{""id"": 4941985187, ""qualifierId"": 326, ""value"": ""2""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,50.6,17.1,NaN,97.5,49.6,NaN,NaN,true,NaN,NaN,319,0.024222005158662796,0.0245,2,3,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,true,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671173333,339,16,1,33,59,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,84.8,53.3,2024-04-12T17:03:37.359,2024-04-12T17:04:46,"{""id"": 4941990483, ""qualifierId"": 102, ""value"": ""48.6""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,true,NaN,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,48.6,12.7,NaN,NaN,NaN,true,NaN,NaN,93.4,51.8,NaN,0.20800349116325378,0.0613,2,2,NaN,2024-04-12 18:03:36.392,33:58.290,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,93.0,50.7,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671175909,355,13,1,38,46,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,73.2,52.4,2024-04-12T17:08:24.961,2024-04-12T17:09:37,"{""id"": 4942003173, ""qualifierId"": 231, ""value"": ""50""}",NaN,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,NaN,,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,55.0,70.8,NaN,NaN,NaN,NaN,NaN,NaN,98.2,50,NaN,0.04803859069943428,NaN,1,3,NaN,NaN,NaN,true,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671176897,401,15,1,40,21,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,81.9,54.2,2024-04-12T17:09:59.514,2024-04-15T12:33:15,"{""id"": 4942008775, ""qualifierId"": 102, ""value"": ""52.9""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,true,true,,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,52.9,24.7,NaN,98.2,51.1,NaN,NaN,true,NaN,NaN,369,0.04116686433553696,0.2286,3,3,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2671180395,432,13,1,45,50,M. Jakobsen,5nved2kta2hk8103hkyhq33hm,1,95.8,67.3,2024-04-12T17:15:28.224,2024-04-12T17:16:53,"{""id"": 4942028051, ""qualifierId"": 230, ""value"": ""99.1""}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,true,NaN,NaN,NaN,NaN,,true,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,47.7,61.1,NaN,NaN,NaN,true,NaN,NaN,99.1,53.3,NaN,0.014020003378391266,NaN,2,2,true,NaN,NaN,NaN,NaN,,,NaN,,true,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2671188481,438,14,2,45,57,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,80.9,52.3,2024-04-12T17:31:54.785,2024-04-15T12:33:12,"{""id"": 4942071893, ""qualifierId"": 22}",1.0,53l3oi52lqul7p6xt1ud7nris,HB Køge vs B 93,2024-04-12,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,52.3,39.2,NaN,NaN,NaN,NaN,true,true,87.3,51.6,NaN,0.35276246070861816,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,918,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,
